ExpenseID,Date,Month,Year,Month-Year,CategoryID,CategoryName,CategoryType,ItemName,UnitPrice,Quantity,TotalAmount,NationalCPIValue
13907,2024-08-03,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1698.09,1,1698.09,314.42
13908,2024-01-07,January,2024,Jan-2024,4,Dining Out,Discretionary,Pizza Night,31.56,1,31.56,309.14
13909,2026-02-17,February,2026,Feb-2026,4,Dining Out,Discretionary,Pizza Night,38.88,1,38.88,329.07
13910,2024-11-16,November,2024,Nov-2024,5,Electronics,Discretionary,Gaming Console,249.42,1,249.42,317.1
13911,2023-09-29,September,2023,Sep-2023,5,Electronics,Discretionary,Smartphone,255.35,1,255.35,306.65
13912,2023-11-09,November,2023,Nov-2023,4,Dining Out,Discretionary,Cocktail Bar,30.06,2,60.12,307.67
13913,2026-02-24,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1752.11,1,1752.11,329.26
13914,2024-09-29,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.64,1,5.64,315.87
13915,2025-10-17,October,2025,Oct-2025,1,Groceries,Essential,Eggs 12pk,6.06,1,6.06,325.81
13916,2024-10-23,October,2024,Oct-2024,4,Dining Out,Discretionary,Pizza Night,37.1,1,37.1,316.48
13917,2025-04-27,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1722.48,1,1722.48,321.28
13918,2025-11-18,November,2025,Nov-2025,1,Groceries,Essential,Sourdough,5.86,4,23.44,326.66
13919,2023-11-11,November,2023,Nov-2023,1,Groceries,Essential,Eggs 12pk,5.61,2,11.22,307.72
13920,2024-07-18,July,2024,Jul-2024,1,Groceries,Essential,Chicken Breast,5.82,1,5.82,314.01
13921,2024-10-03,October,2024,Oct-2024,2,Utilities,Essential,Internet Fiber,114.45,1,114.45,315.97
13922,2025-01-17,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1670.04,1,1670.04,318.7
13923,2023-06-02,June,2023,Jun-2023,2,Utilities,Essential,Internet Fiber,112.92,1,112.92,303.71
13924,2026-05-21,May,2026,May-2026,5,Electronics,Discretionary,Gaming Console,226.6,1,226.6,331.56
13925,2026-01-29,January,2026,Jan-2026,4,Dining Out,Discretionary,Sushi Lunch,46,5,230,328.57
13926,2025-08-21,August,2025,Aug-2025,5,Electronics,Discretionary,Headphones,240.71,1,240.71,324.32
13927,2024-11-19,November,2024,Nov-2024,4,Dining Out,Discretionary,Cocktail Bar,38.35,1,38.35,317.18
13928,2024-06-18,June,2024,Jun-2024,2,Utilities,Essential,Water Bill,118.16,1,118.16,313.25
13929,2024-03-03,March,2024,Mar-2024,2,Utilities,Essential,Internet Fiber,116.54,1,116.54,310.55
13930,2023-09-08,September,2023,Sep-2023,1,Groceries,Essential,Eggs 12pk,5.7,1,5.7,306.13
13931,2026-05-21,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,44.91,4,179.64,331.56
13932,2023-12-18,December,2023,Dec-2023,3,Rent,Essential,Monthly Rent Payment,1648.2,1,1648.2,308.64
13933,2023-07-05,July,2023,Jul-2023,1,Groceries,Essential,Eggs 12pk,5.05,4,20.2,304.53
13934,2024-11-26,November,2024,Nov-2024,4,Dining Out,Discretionary,Coffee Shop,33.85,2,67.7,317.36
13935,2026-05-18,May,2026,May-2026,4,Dining Out,Discretionary,Coffee Shop,46.12,2,92.24,331.48
13936,2024-10-10,October,2024,Oct-2024,2,Utilities,Essential,Internet Fiber,115.13,1,115.13,316.15
13937,2023-12-05,December,2023,Dec-2023,1,Groceries,Essential,Chicken Breast,5.89,4,23.56,308.32
13938,2025-12-07,December,2025,Dec-2025,5,Electronics,Discretionary,Smartphone,259.77,1,259.77,327.16
13939,2025-11-07,November,2025,Nov-2025,4,Dining Out,Discretionary,Cocktail Bar,44.07,2,88.14,326.37
13940,2026-04-02,April,2026,Apr-2026,3,Rent,Essential,Monthly Rent Payment,1972.59,1,1972.59,330.25
13941,2023-01-16,January,2023,Jan-2023,4,Dining Out,Discretionary,Cocktail Bar,28.35,1,28.35,300.36
13942,2023-01-01,January,2023,Jan-2023,5,Electronics,Discretionary,Gaming Console,271.41,1,271.41,300
13943,2026-04-07,April,2026,Apr-2026,5,Electronics,Discretionary,Headphones,260.29,1,260.29,330.38
13944,2026-05-26,May,2026,May-2026,5,Electronics,Discretionary,Gaming Console,237.11,1,237.11,331.69
13945,2023-05-09,May,2023,May-2023,5,Electronics,Discretionary,Gaming Console,269.44,1,269.44,303.12
13946,2025-07-14,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1894.71,1,1894.71,323.32
13947,2024-10-12,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1676.52,1,1676.52,316.2
13948,2024-06-08,June,2024,Jun-2024,2,Utilities,Essential,Internet Fiber,110.82,1,110.82,313
13949,2026-05-10,May,2026,May-2026,5,Electronics,Discretionary,Headphones,218.64,1,218.64,331.27
13950,2025-09-13,September,2025,Sep-2025,1,Groceries,Essential,Sourdough,6.44,4,25.76,324.92
13951,2025-05-17,May,2025,May-2025,2,Utilities,Essential,Water Bill,126.4,1,126.4,321.81
13952,2025-06-23,June,2025,Jun-2025,4,Dining Out,Discretionary,Cocktail Bar,40.21,5,201.05,322.77
13953,2023-03-06,March,2023,Mar-2023,2,Utilities,Essential,Internet Fiber,115.12,1,115.12,301.56
13954,2024-01-30,January,2024,Jan-2024,1,Groceries,Essential,Sourdough,5,2,10,309.72
13955,2023-08-05,August,2023,Aug-2023,4,Dining Out,Discretionary,Coffee Shop,33.08,4,132.32,305.29
13956,2025-10-13,October,2025,Oct-2025,4,Dining Out,Discretionary,Cocktail Bar,38.54,2,77.08,325.71
13957,2024-08-13,August,2024,Aug-2024,4,Dining Out,Discretionary,Coffee Shop,34.79,2,69.58,314.67
13958,2025-01-18,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1786.15,1,1786.15,318.72
13959,2024-10-09,October,2024,Oct-2024,2,Utilities,Essential,Electric Bill,108.57,1,108.57,316.13
13960,2026-03-09,March,2026,Mar-2026,1,Groceries,Essential,Whole Milk,6.62,2,13.24,329.61
13961,2025-11-29,November,2025,Nov-2025,2,Utilities,Essential,Internet Fiber,122.37,1,122.37,326.95
13962,2023-07-30,July,2023,Jul-2023,5,Electronics,Discretionary,Smartphone,264.23,1,264.23,305.14
13963,2024-11-24,November,2024,Nov-2024,2,Utilities,Essential,Internet Fiber,111.69,1,111.69,317.31
13964,2023-05-22,May,2023,May-2023,2,Utilities,Essential,Water Bill,115.36,1,115.36,303.44
13965,2025-07-16,July,2025,Jul-2025,1,Groceries,Essential,Chicken Breast,6.19,3,18.57,323.37
13966,2023-04-05,April,2023,Apr-2023,2,Utilities,Essential,Water Bill,121.92,1,121.92,302.29
13967,2024-12-12,December,2024,Dec-2024,4,Dining Out,Discretionary,Coffee Shop,38.3,5,191.5,317.77
13968,2026-01-10,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1818.1,1,1818.1,328.06
13969,2025-07-28,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1954.6,1,1954.6,323.69
13970,2023-12-10,December,2023,Dec-2023,2,Utilities,Essential,Electric Bill,116.22,1,116.22,308.44
13971,2024-07-13,July,2024,Jul-2024,4,Dining Out,Discretionary,Pizza Night,34.02,3,102.06,313.88
13972,2025-05-23,May,2025,May-2025,3,Rent,Essential,Monthly Rent Payment,1819.33,1,1819.33,321.96
13973,2024-07-05,July,2024,Jul-2024,2,Utilities,Essential,Internet Fiber,107.48,1,107.48,313.68
13974,2023-09-06,September,2023,Sep-2023,2,Utilities,Essential,Electric Bill,121.39,1,121.39,306.08
13975,2024-02-29,February,2024,Feb-2024,5,Electronics,Discretionary,Smartphone,241.58,1,241.58,310.47
13976,2025-03-14,March,2025,Mar-2025,1,Groceries,Essential,Eggs 12pk,5.92,1,5.92,320.14
13977,2025-12-04,December,2025,Dec-2025,1,Groceries,Essential,Eggs 12pk,6.12,3,18.36,327.08
13978,2024-04-29,April,2024,Apr-2024,2,Utilities,Essential,Internet Fiber,117.55,1,117.55,311.98
13979,2024-09-14,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.82,3,17.46,315.49
13980,2023-12-19,December,2023,Dec-2023,4,Dining Out,Discretionary,Sushi Lunch,30.49,4,121.96,308.67
13981,2024-11-11,November,2024,Nov-2024,4,Dining Out,Discretionary,Pizza Night,33.65,3,100.95,316.97
13982,2025-10-01,October,2025,Oct-2025,2,Utilities,Essential,Water Bill,133.93,1,133.93,325.39
13983,2024-05-26,May,2024,May-2024,4,Dining Out,Discretionary,Sushi Lunch,35.61,5,178.05,312.67
13984,2025-08-19,August,2025,Aug-2025,2,Utilities,Essential,Electric Bill,122.9,1,122.9,324.26
13985,2023-03-19,March,2023,Mar-2023,1,Groceries,Essential,Whole Milk,4.6,2,9.2,301.88
13986,2023-02-05,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1507.89,1,1507.89,300.85
13987,2023-11-04,November,2023,Nov-2023,3,Rent,Essential,Monthly Rent Payment,1808.04,1,1808.04,307.55
13988,2023-05-13,May,2023,May-2023,5,Electronics,Discretionary,Gaming Console,243.24,1,243.24,303.22
13989,2025-12-19,December,2025,Dec-2025,1,Groceries,Essential,Whole Milk,6.46,1,6.46,327.48
13990,2023-07-30,July,2023,Jul-2023,1,Groceries,Essential,Sourdough,5.16,2,10.32,305.14
13991,2025-12-05,December,2025,Dec-2025,4,Dining Out,Discretionary,Sushi Lunch,43.34,4,173.36,327.11
13992,2026-01-30,January,2026,Jan-2026,2,Utilities,Essential,Internet Fiber,121.02,1,121.02,328.6
13993,2025-11-08,November,2025,Nov-2025,5,Electronics,Discretionary,Gaming Console,254.36,1,254.36,326.4
13994,2023-01-09,January,2023,Jan-2023,2,Utilities,Essential,Electric Bill,106.79,1,106.79,300.19
13995,2023-01-06,January,2023,Jan-2023,2,Utilities,Essential,Electric Bill,107.18,1,107.18,300.12
13996,2023-10-20,October,2023,Oct-2023,5,Electronics,Discretionary,Gaming Console,224.7,1,224.7,307.17
13997,2025-01-17,January,2025,Jan-2025,1,Groceries,Essential,Whole Milk,6.03,1,6.03,318.7
13998,2026-01-08,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1962.07,1,1962.07,328.01
13999,2024-06-20,June,2024,Jun-2024,5,Electronics,Discretionary,Headphones,268.71,1,268.71,313.3
14000,2024-05-14,May,2024,May-2024,4,Dining Out,Discretionary,Cocktail Bar,32.37,3,97.11,312.36
14001,2025-12-18,December,2025,Dec-2025,5,Electronics,Discretionary,Headphones,246.97,1,246.97,327.45
14002,2023-09-06,September,2023,Sep-2023,5,Electronics,Discretionary,Headphones,240.16,1,240.16,306.08
14003,2025-11-07,November,2025,Nov-2025,3,Rent,Essential,Monthly Rent Payment,1831.82,1,1831.82,326.37
14004,2024-05-22,May,2024,May-2024,4,Dining Out,Discretionary,Cocktail Bar,36.79,1,36.79,312.57
14005,2025-03-24,March,2025,Mar-2025,5,Electronics,Discretionary,Smartphone,241.64,1,241.64,320.4
14006,2024-10-13,October,2024,Oct-2024,5,Electronics,Discretionary,Headphones,257.18,1,257.18,316.23
14007,2023-03-26,March,2023,Mar-2023,5,Electronics,Discretionary,Gaming Console,228.58,1,228.58,302.05
14008,2024-09-29,September,2024,Sep-2024,1,Groceries,Essential,Chicken Breast,5.65,2,11.3,315.87
14009,2023-02-22,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1738.27,1,1738.27,301.27
14010,2024-05-04,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1759.43,1,1759.43,312.11
14011,2024-11-15,November,2024,Nov-2024,5,Electronics,Discretionary,Gaming Console,231.68,1,231.68,317.07
14012,2025-01-11,January,2025,Jan-2025,1,Groceries,Essential,Avocados,5.47,5,27.35,318.54
14013,2026-02-14,February,2026,Feb-2026,5,Electronics,Discretionary,Smartphone,221.85,1,221.85,328.99
14014,2023-04-26,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1564.2,1,1564.2,302.81
14015,2024-07-02,July,2024,Jul-2024,4,Dining Out,Discretionary,Cocktail Bar,35.81,5,179.05,313.6
14016,2024-11-28,November,2024,Nov-2024,1,Groceries,Essential,Avocados,5.55,4,22.2,317.41
14017,2025-11-11,November,2025,Nov-2025,5,Electronics,Discretionary,Smartphone,234.38,1,234.38,326.47
14018,2024-04-06,April,2024,Apr-2024,5,Electronics,Discretionary,Smartphone,223.75,1,223.75,311.4
14019,2023-12-17,December,2023,Dec-2023,1,Groceries,Essential,Eggs 12pk,5.25,4,21,308.62
14020,2024-12-01,December,2024,Dec-2024,4,Dining Out,Discretionary,Coffee Shop,39.84,3,119.52,317.49
14021,2025-05-18,May,2025,May-2025,5,Electronics,Discretionary,Gaming Console,254.39,1,254.39,321.83
14022,2023-09-06,September,2023,Sep-2023,5,Electronics,Discretionary,Smartphone,257.14,1,257.14,306.08
14023,2024-11-02,November,2024,Nov-2024,4,Dining Out,Discretionary,Pizza Night,38.26,5,191.3,316.74
14024,2026-04-05,April,2026,Apr-2026,3,Rent,Essential,Monthly Rent Payment,1861.85,1,1861.85,330.33
14025,2024-11-01,November,2024,Nov-2024,2,Utilities,Essential,Electric Bill,113.83,1,113.83,316.72
14026,2024-02-14,February,2024,Feb-2024,1,Groceries,Essential,Avocados,5.37,5,26.85,310.1
14027,2023-06-05,June,2023,Jun-2023,4,Dining Out,Discretionary,Sushi Lunch,32.51,5,162.55,303.79
14028,2025-08-01,August,2025,Aug-2025,4,Dining Out,Discretionary,Coffee Shop,40.71,2,81.42,323.79
14029,2024-05-01,May,2024,May-2024,1,Groceries,Essential,Sourdough,5.13,4,20.52,312.03
14030,2024-03-14,March,2024,Mar-2024,2,Utilities,Essential,Water Bill,119.83,1,119.83,310.82
14031,2024-02-09,February,2024,Feb-2024,4,Dining Out,Discretionary,Sushi Lunch,32.14,2,64.28,309.97
14032,2023-06-01,June,2023,Jun-2023,4,Dining Out,Discretionary,Cocktail Bar,33.99,2,67.98,303.69
14033,2026-01-28,January,2026,Jan-2026,2,Utilities,Essential,Electric Bill,127.81,1,127.81,328.54
14034,2024-10-25,October,2024,Oct-2024,2,Utilities,Essential,Water Bill,112.36,1,112.36,316.54
14035,2024-04-04,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1692.18,1,1692.18,311.35
14036,2023-05-02,May,2023,May-2023,4,Dining Out,Discretionary,Sushi Lunch,30.76,2,61.52,302.95
14037,2025-12-15,December,2025,Dec-2025,1,Groceries,Essential,Sourdough,6.37,4,25.48,327.37
14038,2024-03-11,March,2024,Mar-2024,1,Groceries,Essential,Chicken Breast,5,4,20,310.75
14039,2026-04-03,April,2026,Apr-2026,2,Utilities,Essential,Internet Fiber,134.9,1,134.9,330.27
14040,2024-03-16,March,2024,Mar-2024,1,Groceries,Essential,Chicken Breast,5.23,1,5.23,310.87
14041,2025-11-24,November,2025,Nov-2025,1,Groceries,Essential,Whole Milk,6.61,5,33.05,326.82
14042,2025-07-31,July,2025,Jul-2025,4,Dining Out,Discretionary,Pizza Night,37.04,5,185.2,323.76
14043,2023-08-15,August,2023,Aug-2023,2,Utilities,Essential,Electric Bill,108.25,1,108.25,305.54
14044,2025-07-27,July,2025,Jul-2025,1,Groceries,Essential,Sourdough,6.56,3,19.68,323.66
14045,2024-09-19,September,2024,Sep-2024,1,Groceries,Essential,Eggs 12pk,5.36,4,21.44,315.62
14046,2024-01-30,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1717.29,1,1717.29,309.72
14047,2025-06-18,June,2025,Jun-2025,2,Utilities,Essential,Internet Fiber,109.64,1,109.64,322.64
14048,2025-05-01,May,2025,May-2025,4,Dining Out,Discretionary,Pizza Night,41.55,4,166.2,321.39
14049,2025-03-30,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1935.64,1,1935.64,320.56
14050,2024-04-29,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1847.13,1,1847.13,311.98
14051,2025-03-09,March,2025,Mar-2025,4,Dining Out,Discretionary,Sushi Lunch,41.04,2,82.08,320.01
14052,2024-07-28,July,2024,Jul-2024,1,Groceries,Essential,Sourdough,6.09,4,24.36,314.26
14053,2023-08-02,August,2023,Aug-2023,1,Groceries,Essential,Whole Milk,5.45,2,10.9,305.22
14054,2023-07-25,July,2023,Jul-2023,4,Dining Out,Discretionary,Cocktail Bar,34.24,2,68.48,305.02
14055,2023-08-12,August,2023,Aug-2023,2,Utilities,Essential,Water Bill,118.81,1,118.81,305.46
14056,2024-10-02,October,2024,Oct-2024,1,Groceries,Essential,Eggs 12pk,5.51,3,16.53,315.95
14057,2024-02-25,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1670.97,1,1670.97,310.37
14058,2025-07-14,July,2025,Jul-2025,4,Dining Out,Discretionary,Cocktail Bar,42.36,2,84.72,323.32
14059,2023-03-09,March,2023,Mar-2023,5,Electronics,Discretionary,Smartphone,262.26,1,262.26,301.63
14060,2025-06-25,June,2025,Jun-2025,4,Dining Out,Discretionary,Pizza Night,43.07,2,86.14,322.82
14061,2024-12-05,December,2024,Dec-2024,4,Dining Out,Discretionary,Cocktail Bar,34.05,1,34.05,317.59
14062,2023-09-15,September,2023,Sep-2023,4,Dining Out,Discretionary,Coffee Shop,33.12,4,132.48,306.3
14063,2024-11-01,November,2024,Nov-2024,1,Groceries,Essential,Whole Milk,5.96,1,5.96,316.72
14064,2023-07-14,July,2023,Jul-2023,1,Groceries,Essential,Sourdough,4.9,2,9.8,304.75
14065,2023-02-10,February,2023,Feb-2023,4,Dining Out,Discretionary,Sushi Lunch,31.02,1,31.02,300.97
14066,2023-03-12,March,2023,Mar-2023,5,Electronics,Discretionary,Headphones,226.06,1,226.06,301.7
14067,2023-07-14,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1479.59,1,1479.59,304.75
14068,2023-10-23,October,2023,Oct-2023,5,Electronics,Discretionary,Smartphone,235.64,1,235.64,307.25
14069,2024-11-14,November,2024,Nov-2024,3,Rent,Essential,Monthly Rent Payment,1584.45,1,1584.45,317.05
14070,2025-10-25,October,2025,Oct-2025,1,Groceries,Essential,Eggs 12pk,5.94,1,5.94,326.03
14071,2025-06-16,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1833.34,1,1833.34,322.59
14072,2023-10-26,October,2023,Oct-2023,5,Electronics,Discretionary,Headphones,225.22,1,225.22,307.32
14073,2023-04-22,April,2023,Apr-2023,2,Utilities,Essential,Electric Bill,113.71,1,113.71,302.71
14074,2024-06-06,June,2024,Jun-2024,1,Groceries,Essential,Whole Milk,5.17,2,10.34,312.94
14075,2024-09-15,September,2024,Sep-2024,3,Rent,Essential,Monthly Rent Payment,1728.45,1,1728.45,315.51
14076,2025-08-10,August,2025,Aug-2025,4,Dining Out,Discretionary,Cocktail Bar,38.39,5,191.95,324.03
14077,2025-07-04,July,2025,Jul-2025,5,Electronics,Discretionary,Smartphone,267.96,1,267.96,323.06
14078,2025-02-08,February,2025,Feb-2025,5,Electronics,Discretionary,Headphones,246.06,1,246.06,319.26
14079,2023-05-14,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1489.04,1,1489.04,303.25
14080,2025-11-26,November,2025,Nov-2025,5,Electronics,Discretionary,Smartphone,221.65,1,221.65,326.87
14081,2023-09-07,September,2023,Sep-2023,4,Dining Out,Discretionary,Coffee Shop,29.46,5,147.3,306.11
14082,2025-03-13,March,2025,Mar-2025,4,Dining Out,Discretionary,Pizza Night,38.94,1,38.94,320.12
14083,2023-11-17,November,2023,Nov-2023,3,Rent,Essential,Monthly Rent Payment,1521.09,1,1521.09,307.87
14084,2023-03-14,March,2023,Mar-2023,1,Groceries,Essential,Avocados,5.18,3,15.54,301.75
14085,2026-05-18,May,2026,May-2026,3,Rent,Essential,Monthly Rent Payment,1979.6,1,1979.6,331.48
14086,2025-05-13,May,2025,May-2025,1,Groceries,Essential,Whole Milk,6.35,2,12.7,321.7
14087,2023-03-13,March,2023,Mar-2023,5,Electronics,Discretionary,Gaming Console,248.93,1,248.93,301.73
14088,2024-11-05,November,2024,Nov-2024,1,Groceries,Essential,Whole Milk,5.27,1,5.27,316.82
14089,2023-10-20,October,2023,Oct-2023,4,Dining Out,Discretionary,Sushi Lunch,30.71,2,61.42,307.17
14090,2025-12-07,December,2025,Dec-2025,3,Rent,Essential,Monthly Rent Payment,1932.66,1,1932.66,327.16
14091,2025-10-23,October,2025,Oct-2025,4,Dining Out,Discretionary,Pizza Night,37.72,5,188.6,325.97
14092,2023-03-05,March,2023,Mar-2023,4,Dining Out,Discretionary,Pizza Night,28.16,2,56.32,301.53
14093,2023-02-06,February,2023,Feb-2023,1,Groceries,Essential,Whole Milk,5.3,1,5.3,300.88
14094,2025-02-22,February,2025,Feb-2025,4,Dining Out,Discretionary,Sushi Lunch,41.74,1,41.74,319.63
14095,2025-07-19,July,2025,Jul-2025,1,Groceries,Essential,Sourdough,5.7,5,28.5,323.45
14096,2026-05-08,May,2026,May-2026,1,Groceries,Essential,Whole Milk,6.71,3,20.13,331.21
14097,2023-05-02,May,2023,May-2023,2,Utilities,Essential,Electric Bill,118.81,1,118.81,302.95
14098,2026-01-27,January,2026,Jan-2026,4,Dining Out,Discretionary,Cocktail Bar,42.89,4,171.56,328.52
14099,2024-12-07,December,2024,Dec-2024,5,Electronics,Discretionary,Headphones,265.68,1,265.68,317.64
14100,2024-09-01,September,2024,Sep-2024,3,Rent,Essential,Monthly Rent Payment,1639.65,1,1639.65,315.16
14101,2026-01-01,January,2026,Jan-2026,1,Groceries,Essential,Sourdough,6.41,5,32.05,327.82
14102,2023-09-03,September,2023,Sep-2023,1,Groceries,Essential,Chicken Breast,5.63,3,16.89,306.01
14103,2026-05-28,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,47.78,3,143.34,331.75
14104,2025-01-27,January,2025,Jan-2025,4,Dining Out,Discretionary,Pizza Night,34.34,5,171.7,318.95
14105,2024-01-25,January,2024,Jan-2024,4,Dining Out,Discretionary,Pizza Night,32.19,2,64.38,309.59
14106,2023-10-08,October,2023,Oct-2023,5,Electronics,Discretionary,Gaming Console,223.97,1,223.97,306.88
14107,2024-12-05,December,2024,Dec-2024,4,Dining Out,Discretionary,Cocktail Bar,36.45,4,145.8,317.59
14108,2025-01-15,January,2025,Jan-2025,5,Electronics,Discretionary,Headphones,243.71,1,243.71,318.64
14109,2025-07-20,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1845.05,1,1845.05,323.48
14110,2025-08-17,August,2025,Aug-2025,2,Utilities,Essential,Internet Fiber,122.98,1,122.98,324.21
14111,2023-03-19,March,2023,Mar-2023,4,Dining Out,Discretionary,Cocktail Bar,33.57,3,100.71,301.88
14112,2023-02-13,February,2023,Feb-2023,5,Electronics,Discretionary,Smartphone,269.6,1,269.6,301.05
14113,2026-05-11,May,2026,May-2026,4,Dining Out,Discretionary,Sushi Lunch,41,4,164,331.29
14114,2023-01-06,January,2023,Jan-2023,4,Dining Out,Discretionary,Sushi Lunch,31.36,2,62.72,300.12
14115,2025-03-30,March,2025,Mar-2025,2,Utilities,Essential,Electric Bill,127.97,1,127.97,320.56
14116,2024-03-15,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1534.9,1,1534.9,310.85
14117,2023-12-29,December,2023,Dec-2023,4,Dining Out,Discretionary,Sushi Lunch,30.87,1,30.87,308.92
14118,2023-01-27,January,2023,Jan-2023,5,Electronics,Discretionary,Headphones,246.25,1,246.25,300.63
14119,2025-11-26,November,2025,Nov-2025,1,Groceries,Essential,Whole Milk,5.94,4,23.76,326.87
14120,2026-02-20,February,2026,Feb-2026,1,Groceries,Essential,Chicken Breast,6.94,3,20.82,329.15
14121,2025-01-07,January,2025,Jan-2025,5,Electronics,Discretionary,Smartphone,230.17,1,230.17,318.44
